current_run,Pedido,ordinal_entered,Cantidad Pedida,Distancia,Vehiculo Asignado,Usa Bomba,Inicio Carga,Inicio Viaje,Inicio Descarga,Inicio Vuelta,Llegada a Planta,Inicio Limpieza,Fin Limpieza,
939,5.2,6,6.68062,11.4074,Camion 8_3,0,2.22925,2.45193,2.90823,3.13092,3.58721,3.58721,3.86453,
939,9,13,12.4475,2.55486,Camion 15_1,0,2.72925,3.14416,3.24636,3.66128,3.76347,3.76347,4.11453,
939,1,10,12.2097,12.3707,Camion 15_2,0,1.97925,2.38624,2.88107,3.28806,3.78288,3.78288,4.36453,
939,7,8,9.45458,13.6596,Camion 11_2,1,2.47925,2.7944,3.34078,3.65594,4.20232,4.20232,4.61453,
939,12.1,11,5.55762,5.65274,Camion 8_1,0,3.36453,3.61453,3.84064,4.02589,4.252,4.252,4.86453,
939,12.2,11,5.55762,5.65274,Camion 8_2,0,3.61453,3.79978,4.02589,4.21114,4.43725,4.43725,5.11453,
939,13,12,9.91048,7.67269,Camion 11_1,0,3.22925,3.5596,3.8665,4.19685,4.50376,4.50376,5.36453,
939,18,15,12.8307,3.37169,Camion 15_1,0,4.11453,4.54221,4.67708,5.10477,5.23964,5.23964,5.61453,
939,11.1,14,7.19198,4.45836,Camion 8_3,0,4.252,4.86453,5.04286,5.28259,5.46093,5.46093,5.86453,
939,11.2,14,7.19198,4.45836,Camion 8_1,0,4.86453,5.15438,5.33271,5.57244,5.75078,5.75078,6.11453,
939,2,18,9.00354,11.0529,Camion 11_2,0,4.61453,4.91464,5.35676,5.65688,6.099,6.099,6.36453,
939,15,17,12.7284,9.81021,Camion 15_2,1,4.36453,4.91601,5.30842,5.7327,6.12511,6.12511,6.61453,
940,4,2,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
940,8,1,8.16591,2.4881,Camion 11_1,0,0.000555556,0.506235,0.605759,0.877956,0.977481,0.977481,1.3947,
940,11,3,14.384,4.45836,Camion 15_1,0,0.000555556,0.480021,0.658355,1.13782,1.31615,1.31615,1.6447,
940,16,10,6.0426,7.12715,Camion 8_2,0,0.480021,0.707655,0.992741,1.19416,1.47925,1.47925,1.8947,
940,6,5,12.3035,6.15587,Camion 15_2,0,0.234038,0.890136,1.13637,1.54649,1.79272,1.79272,2.1447,
940,13,4,9.91048,7.67269,Camion 11_2,0,0.506235,1.038,1.34491,1.67526,1.98217,1.98217,2.3947,
940,15.1,6,6.36422,9.81021,Camion 8_3,0,0.894697,1.1447,1.53711,1.74925,2.14165,2.14165,2.6447,
940,15.2,6,6.36422,9.81021,Camion 8_1,1,1.1447,1.35684,1.74925,1.96139,2.3538,2.3538,2.8947,
940,3,9,14.4806,2.82087,Camion 15_2,0,2.1447,2.62739,2.74022,3.22291,3.33574,3.33574,3.58574,
940,1,8,12.2097,12.3707,Camion 15_1,0,1.6447,2.05169,2.54652,2.95351,3.44833,3.44833,3.83574,
940,7,12,9.45458,13.6596,Camion 11_1,1,1.3947,2.3538,2.90018,3.21533,3.76171,3.76171,4.08574,
940,5.1,7,6.68062,11.4074,Camion 8_2,0,2.14165,2.6447,3.10099,3.32368,3.77998,3.77998,4.33574,
940,2,16,9.00354,11.0529,Camion 11_2,0,2.3947,2.69482,3.13693,3.43705,3.87917,3.87917,4.58574,
940,5.2,7,6.68062,11.4074,Camion 8_3,0,2.6447,2.86738,3.32368,3.54637,4.00266,4.00266,4.83574,
940,9.1,11,6.22376,2.55486,Camion 8_1,0,3.77998,4.33574,4.43794,4.6454,4.74759,4.74759,5.08574,
940,12,13,11.1152,5.65274,Camion 15_2,0,3.58574,3.95625,4.18236,4.55287,4.77898,4.77898,5.33574,
940,9.2,11,6.22376,2.55486,Camion 8_2,0,4.33574,4.5914,4.69359,4.90105,5.00325,5.00325,5.58574,
940,18,14,12.8307,3.37169,Camion 15_1,0,3.83574,4.38394,4.51881,4.94649,5.08136,5.08136,5.83574,
940,17,17,10.9767,9.99949,Camion 11_1,0,4.08574,4.45163,4.85161,5.2175,5.61748,5.61748,6.08574,
940,10,18,9.53528,6.48096,Camion 11_2,0,4.58574,4.90359,5.16282,5.48067,5.7399,5.7399,6.33574,
940,14.1,15,5.7454,13.9269,Camion 8_3,0,4.83574,5.08574,5.64282,5.83433,6.3914,6.3914,6.6414,
940,14.2,15,5.7454,13.9269,Camion 8_1,0,5.08574,5.27726,5.83433,6.02584,6.58292,6.58292,6.8914,
941,16,2,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
941,18,1,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.47357,
941,4,7,7.00448,5.3397,Camion 8_2,1,0.428244,0.765808,0.979396,1.21288,1.42647,1.42647,1.72357,
941,13,4,9.91048,7.67269,Camion 11_1,0,0.000555556,0.532325,0.839233,1.16958,1.47649,1.47649,1.97357,
941,12.1,5,5.55762,5.65274,Camion 8_3,0,0.973567,1.22357,1.44968,1.63493,1.86104,1.86104,2.22357,
941,10,8,9.53528,6.48096,Camion 11_2,0,0.532325,1.08365,1.34289,1.66073,1.91997,1.91997,2.47357,
941,12.2,5,5.55762,5.65274,Camion 8_1,0,1.22357,1.40882,1.63493,1.82019,2.0463,2.0463,2.72357,
941,5,3,13.3612,11.4074,Camion 15_2,0,0.201976,0.873619,1.32991,1.77529,2.23159,2.23159,2.97357,
941,6,9,12.3035,6.15587,Camion 15_1,0,1.47357,1.88368,2.12992,2.54003,2.78627,2.78627,3.22357,
941,14.1,6,5.7454,13.9269,Camion 8_2,0,1.86104,2.22357,2.78064,2.97216,3.52923,3.52923,3.77923,
941,7,11,9.45458,13.6596,Camion 11_1,1,1.97357,2.28872,2.8351,3.15026,3.69664,3.69664,4.02923,
941,14.2,6,5.7454,13.9269,Camion 8_3,0,2.22357,2.41508,2.97216,3.16367,3.72074,3.72074,4.27923,
941,17,14,10.9767,9.99949,Camion 11_2,0,2.47357,2.83946,3.23944,3.60533,4.00531,4.00531,4.52923,
941,3.1,10,7.24032,2.82087,Camion 8_1,0,3.52923,3.77923,3.89206,4.13341,4.24624,4.24624,4.77923,
941,3.2,10,7.24032,2.82087,Camion 8_2,0,3.77923,4.02057,4.13341,4.37475,4.48759,4.48759,5.02923,
941,15,12,12.7284,9.81021,Camion 15_2,1,2.97357,3.69664,4.08905,4.51333,4.90574,4.90574,5.27923,
941,1,13,12.2097,12.3707,Camion 15_1,0,3.22357,3.63056,4.12539,4.53238,5.0272,5.0272,5.52923,
941,8,18,8.16591,2.4881,Camion 11_2,0,4.52923,4.80143,4.90095,5.17315,5.27267,5.27267,5.77923,
941,11.1,15,7.19198,4.45836,Camion 8_3,0,4.27923,4.77923,4.95756,5.1973,5.37563,5.37563,6.02923,
941,2,16,9.00354,11.0529,Camion 11_1,0,4.02923,4.32935,4.77147,5.07158,5.5137,5.5137,6.27923,
941,11.2,15,7.19198,4.45836,Camion 8_1,0,4.77923,5.01896,5.1973,5.43703,5.61536,5.61536,6.52923,
941,9.1,17,6.22376,2.55486,Camion 8_2,0,5.27267,5.77923,5.88142,6.08888,6.19108,6.19108,6.77923,
941,9.2,17,6.22376,2.55486,Camion 11_2,0,5.77923,5.98669,6.08888,6.29634,6.39854,6.39854,7.02923,
942,4,8,7.00448,5.3397,Camion 8_1,1,0.000555556,0.234038,0.447627,0.681109,0.894697,0.894697,1.1447,
942,6,1,12.3035,6.15587,Camion 15_1,0,0.000555556,0.410671,0.656906,1.06702,1.31326,1.31326,1.56326,
942,10,2,9.53528,6.48096,Camion 11_1,0,0.000555556,0.551881,0.811119,1.12896,1.3882,1.3882,1.81326,
942,8,3,8.16591,2.4881,Camion 11_2,0,0.551881,1.0255,1.12502,1.39722,1.49674,1.49674,2.06326,
942,16,17,6.0426,7.12715,Camion 8_2,0,0.410671,0.753301,1.03839,1.23981,1.52489,1.52489,2.31326,
942,15.1,6,6.36422,9.81021,Camion 8_3,0,0.894697,1.1447,1.53711,1.74925,2.14165,2.14165,2.56326,
942,1,4,12.2097,12.3707,Camion 15_2,0,0.234038,0.817662,1.31249,1.71948,2.21431,2.21431,2.81326,
942,15.2,6,6.36422,9.81021,Camion 8_1,1,1.1447,1.35684,1.74925,1.96139,2.3538,2.3538,3.06326,
942,11,9,14.384,4.45836,Camion 15_1,0,1.56326,2.04272,2.22106,2.70052,2.87886,2.87886,3.31326,
942,3.1,7,7.24032,2.82087,Camion 8_2,0,2.31326,2.56326,2.67609,2.91744,3.03027,3.03027,3.56326,
942,3.2,7,7.24032,2.82087,Camion 8_3,0,2.56326,2.8046,2.91744,3.15878,3.27161,3.27161,3.81326,
942,2,5,9.00354,11.0529,Camion 11_1,0,1.81326,2.11337,2.55549,2.85561,3.29773,3.29773,4.06326,
942,17,10,10.9767,9.99949,Camion 11_2,0,2.06326,2.42915,2.82913,3.19502,3.595,3.595,4.31326,
942,18.1,11,6.41533,3.37169,Camion 8_1,0,3.06326,3.56326,3.69812,3.91197,4.04684,4.04684,4.56326,
942,18.2,11,6.41533,3.37169,Camion 8_2,0,3.56326,3.7771,3.91197,4.12581,4.26068,4.26068,4.81326,
942,5,12,13.3612,11.4074,Camion 15_2,0,2.81326,3.25863,3.71493,4.1603,4.6166,4.6166,5.06326,
942,14,13,11.4908,13.9269,Camion 15_1,0,3.31326,3.69628,4.25336,4.63638,5.19346,5.19346,5.44346,
942,12.1,14,5.55762,5.65274,Camion 8_3,0,4.04684,4.56326,4.78937,4.97462,5.20073,5.20073,5.69346,
942,12.2,14,5.55762,5.65274,Camion 8_1,0,4.56326,4.74851,4.97462,5.15987,5.38598,5.38598,5.94346,
942,13,18,9.91048,7.67269,Camion 11_2,0,4.31326,4.64361,4.95051,5.28086,5.58777,5.58777,6.19346,
942,7,15,9.45458,13.6596,Camion 11_1,1,4.06326,4.37841,4.92479,5.23994,5.78633,5.78633,6.44346,
942,9.1,16,6.22376,2.55486,Camion 8_2,0,5.20073,5.69346,5.79565,6.00311,6.10531,6.10531,6.69346,
942,9.2,16,6.22376,2.55486,Camion 8_3,0,5.69346,5.90092,6.00311,6.21057,6.31276,6.31276,6.94346,
943,16,5,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
943,4,15,7.00448,5.3397,Camion 8_2,1,0.383582,0.735576,0.949164,1.18265,1.39624,1.39624,1.64624,
943,2,4,9.00354,11.0529,Camion 11_1,0,0.000555556,0.502094,0.944211,1.24433,1.68645,1.68645,1.93645,
943,14,1,11.4908,13.9269,Camion 15_1,0,0.000555556,0.383582,0.940657,1.32368,1.88076,1.88076,2.18645,
943,6.1,3,6.15174,6.15587,Camion 8_3,0,0.973567,1.22357,1.4698,1.67486,1.92109,1.92109,2.43645,
943,6.2,3,6.15174,6.15587,Camion 8_1,0,1.22357,1.42863,1.67486,1.87992,2.12615,2.12615,2.68645,
943,5,2,13.3612,11.4074,Camion 15_2,0,0.201976,0.828956,1.28525,1.73063,2.18692,2.18692,2.93645,
943,17,6,10.9767,9.99949,Camion 11_2,0,0.502094,1.10147,1.50145,1.86734,2.26732,2.26732,3.18645,
943,12.1,7,5.55762,5.65274,Camion 8_2,0,1.92109,2.43645,2.66256,2.84781,3.07392,3.07392,3.43645,
943,13,8,9.91048,7.67269,Camion 11_1,0,1.93645,2.2668,2.5737,2.90405,3.21096,3.21096,3.68645,
943,9,10,12.4475,2.55486,Camion 15_1,0,2.18645,2.60136,2.70356,3.11848,3.22067,3.22067,3.93645,
943,12.2,7,5.55762,5.65274,Camion 8_3,0,2.43645,2.6217,2.84781,3.03306,3.25917,3.25917,4.18645,
943,3.1,11,7.24032,2.82087,Camion 8_1,0,3.07392,3.43645,3.54928,3.79063,3.90346,3.90346,4.43645,
943,8,9,8.16591,2.4881,Camion 11_2,0,3.18645,3.58746,3.68699,3.95918,4.05871,4.05871,4.68645,
943,18,12,12.8307,3.37169,Camion 15_2,0,2.93645,3.36414,3.499,3.92669,4.06156,4.06156,4.93645,
943,3.2,11,7.24032,2.82087,Camion 8_2,0,3.43645,3.67779,3.79063,4.03197,4.1448,4.1448,5.18645,
943,7,14,9.45458,13.6596,Camion 11_1,1,3.68645,4.0016,4.54798,4.86314,5.40952,5.40952,5.65952,
943,1.1,13,6.10487,12.3707,Camion 8_3,0,4.18645,4.43645,4.93127,5.13477,5.6296,5.6296,5.90952,
943,1.2,13,6.10487,12.3707,Camion 8_1,0,4.43645,4.63994,5.13477,5.33827,5.83309,5.83309,6.15952,
943,10,18,9.53528,6.48096,Camion 11_2,0,4.68645,5.00429,5.26353,5.58137,5.84061,5.84061,6.40952,
943,11.1,17,7.19198,4.45836,Camion 8_2,0,5.6296,5.86933,6.04766,6.2874,6.46573,6.46573,6.71573,
943,15,16,12.7284,9.81021,Camion 15_1,1,3.93645,5.40952,5.80193,6.22621,6.61862,6.61862,6.96573,
943,11.2,17,7.19198,4.45836,Camion 11_1,0,5.86933,6.10906,6.2874,6.52713,6.70546,6.70546,7.21573,
944,16,7,6.0426,7.12715,Camion 8_1,0,0.000555556,0.201976,0.487062,0.688482,0.973567,0.973567,1.22357,
944,18,1,12.8307,3.37169,Camion 15_1,0,0.000555556,0.428244,0.563111,0.9908,1.12567,1.12567,1.47357,
944,4,18,7.00448,5.3397,Camion 8_2,1,0.428244,0.735576,0.949164,1.18265,1.39624,1.39624,1.72357,
944,2,2,9.00354,11.0529,Camion 11_1,0,0.000555556,0.502094,0.944211,1.24433,1.68645,1.68645,1.97357,
944,11,3,14.384,4.45836,Camion 15_2,0,0.201976,0.907709,1.08604,1.56551,1.74384,1.74384,2.22357,
944,17,4,10.9767,9.99949,Camion 11_2,0,0.502094,1.10147,1.50145,1.86734,2.26732,2.26732,2.51732,
944,15.1,5,6.36422,9.81021,Camion 8_3,0,0.973567,1.39624,1.78864,2.00078,2.39319,2.39319,2.76732,
944,15.2,5,6.36422,9.81021,Camion 8_1,1,1.22357,1.43571,1.82812,2.21293,2.60533,2.60533,3.01732,
944,6,9,12.3035,6.15587,Camion 15_1,0,1.47357,1.88368,2.12992,2.54003,2.78627,2.78627,3.26732,
944,10,6,9.53528,6.48096,Camion 11_1,0,1.97357,2.29141,2.55065,2.86849,3.12773,3.12773,3.51732,
944,1.1,8,6.10487,12.3707,Camion 8_2,0,2.39319,2.76732,3.26214,3.46564,3.96047,3.96047,4.21047,
944,5,11,13.3612,11.4074,Camion 15_2,0,2.22357,2.66894,3.12524,3.57061,4.02691,4.02691,4.46047,
